chr17:82930000-82940000.filter.fa,5553,112,5202,108,296,275
chr17:72890000-72900000.filter.fa,4803,148,4652,122,267,331
chr17:56400000-56410000.filter.fa,7610,44,7324,42,269,255
chr17:36140000-36150000.filter.fa,2891,480,837,155,289,176
chr17:59090000-59100000.filter.fa,5218,115,4286,101,284,331
chr17:80600000-80610000.filter.fa,7487,59,7117,58,336,335
chr17:56620000-56630000.filter.fa,7441,32,6855,9,230,238
chr17:10370000-10380000.filter.fa,6628,60,6211,55,260,280
chr17:88680000-88690000.filter.fa,2958,41,2527,36,150,185
chr17:13100000-13110000.filter.fa,21,0,21,0,6,6
chr17:92210000-92220000.filter.fa,3760,105,2812,87,448,485
chr17:78690000-78700000.filter.fa,5450,216,588,35,54,78
chr17:7570000-7580000.filter.fa,7041,78,7021,78,264,262
chr17:26560000-26570000.filter.fa,7325,72,7234,72,256,250
chr17:8250000-8260000.filter.fa,6586,202,6073,167,217,251
chr17:80810000-80820000.filter.fa,5809,55,5201,55,284,231
chr17:77500000-77510000.filter.fa,4467,105,3801,93,217,268
chr17:22430000-22440000.filter.fa,3173,67,427,0,41,41
chr17:93980000-93990000.filter.fa,4513,65,3920,31,283,253
chr17:19650000-19660000.filter.fa,905,120,6,2,3,2
chr17:33390000-33400000.filter.fa,3358,54,2846,49,142,143
chr17:9470000-9480000.filter.fa,5814,138,5627,124,324,302
chr17:36170000-36180000.filter.fa,0,0,0,0,0,0
chr17:65460000-65470000.filter.fa,42,0,0,0,0,0
chr17:58030000-58040000.filter.fa,6362,75,6092,53,340,347
chr17:28070000-28080000.filter.fa,4649,55,4176,28,180,185
chr17:37850000-37860000.filter.fa,2457,405,2071,364,380,495
chr17:52310000-52320000.filter.fa,7354,110,6833,59,389,410
chr17:69400000-69410000.filter.fa,3123,53,2847,52,147,180
chr17:8960000-8970000.filter.fa,8026,212,7723,200,461,498
chr17:59680000-59690000.filter.fa,5351,94,4862,46,409,430
chr17:52790000-52800000.filter.fa,6646,11,6218,10,379,384
chr17:30950000-30960000.filter.fa,4581,60,4468,60,181,183
chr17:83270000-83280000.filter.fa,6829,63,6444,63,303,336
chr17:41370000-41380000.filter.fa,4176,92,3580,76,162,210
chr17:28460000-28470000.filter.fa,4968,241,3916,202,354,378
chr17:36160000-36170000.filter.fa,554,129,143,10,61,65
chr17:57040000-57050000.filter.fa,4759,53,4338,2,244,242
chr17:25840000-25850000.filter.fa,9415,71,9207,70,263,288
chr17:65230000-65240000.filter.fa,5251,104,4871,91,309,258
chr17:65850000-65860000.filter.fa,6938,70,6512,61,358,321
chr17:22090000-22100000.filter.fa,341,41,91,19,22,18
chr17:26480000-26490000.filter.fa,7645,70,7246,68,295,292
chr17:48310000-48320000.filter.fa,5659,43,5070,41,359,352
chr17:58090000-58100000.filter.fa,4979,83,4430,63,260,255
chr17:38870000-38880000.filter.fa,1440,233,698,138,220,316
chr17:24680000-24690000.filter.fa,7099,51,6706,28,220,226
chr17:87280000-87290000.filter.fa,7810,81,6905,75,325,299
chr17:85410000-85420000.filter.fa,4379,156,4015,91,337,361
chr17:9140000-9150000.filter.fa,5169,116,4863,86,172,182
chr17:86580000-86590000.filter.fa,5702,97,5544,67,388,383
chr17:74540000-74550000.filter.fa,4973,235,4456,192,420,422
chr17:6500000-6510000.filter.fa,26,0,0,0,0,0
chr17:50530000-50540000.filter.fa,3505,122,3280,95,221,214
chr17:57190000-57200000.filter.fa,5012,73,4060,65,240,213
chr17:22080000-22090000.filter.fa,1641,52,13,0,4,4
chr17:30830000-30840000.filter.fa,6765,142,6532,116,305,304
chr17:77080000-77090000.filter.fa,5135,50,4786,48,326,320
chr17:32910000-32920000.filter.fa,6404,47,5805,30,322,323
chr17:25850000-25860000.filter.fa,7991,143,7904,142,319,343
chr17:6890000-6900000.filter.fa,3151,46,2864,36,135,127
chr17:23440000-23450000.filter.fa,160,33,0,0,0,0
chr17:41710000-41720000.filter.fa,739,47,696,44,80,37
chr17:23560000-23570000.filter.fa,4386,92,4055,86,201,170
chr17:15620000-15630000.filter.fa,3219,116,3140,115,131,186
chr17:36080000-36090000.filter.fa,1003,109,240,33,113,93
chr17:69850000-69860000.filter.fa,7059,71,6823,69,320,294
chr17:49860000-49870000.filter.fa,5837,148,5213,122,268,280
chr17:21190000-21200000.filter.fa,24,24,5213,NA,NA,NA
chr17:80720000-80730000.filter.fa,7751,66,7540,66,401,348
chr17:57750000-57760000.filter.fa,4444,72,4349,41,291,273
chr17:27720000-27730000.filter.fa,7788,92,7156,86,260,268
chr17:59710000-59720000.filter.fa,7242,134,6424,65,433,384
chr17:90370000-90380000.filter.fa,6392,132,5397,101,362,343
chr17:93640000-93650000.filter.fa,1810,0,1770,0,125,125
chr17:30320000-30330000.filter.fa,4959,117,4656,113,300,236
chr17:55610000-55620000.filter.fa,2998,102,566,30,37,44
chr17:44200000-44210000.filter.fa,7672,13,7490,13,329,334
chr17:16880000-16890000.filter.fa,8054,77,6619,74,353,307
chr17:22820000-22830000.filter.fa,375,2,8,0,0,0
chr17:72140000-72150000.filter.fa,6977,95,6409,69,327,334
chr17:37780000-37790000.filter.fa,158,43,0,0,0,0
chr17:91870000-91880000.filter.fa,5519,92,5318,92,375,360
chr17:78660000-78670000.filter.fa,7715,268,6144,206,375,483
chr17:6240000-6250000.filter.fa,0,0,0,0,0,0
chr17:51200000-51210000.filter.fa,5330,57,4523,46,260,249
chr17:78800000-78810000.filter.fa,5923,140,2878,47,318,328
chr17:84760000-84770000.filter.fa,8188,65,7959,65,549,488
chr17:94210000-94220000.filter.fa,8074,5,7712,5,399,404
chr17:8930000-8940000.filter.fa,7290,119,6372,84,301,307
chr17:13400000-13410000.filter.fa,0,0,0,0,0,0
chr17:63930000-63940000.filter.fa,4500,109,4046,109,321,272
chr17:34160000-34170000.filter.fa,4536,74,4250,72,238,235
chr17:67280000-67290000.filter.fa,7851,22,7578,22,347,326
chr17:3450000-3460000.filter.fa,6703,91,6585,90,276,316
chr17:59720000-59730000.filter.fa,5990,48,5819,35,317,349
chr17:33210000-33220000.filter.fa,5731,368,5334,348,889,605
chr17:68270000-68280000.filter.fa,8955,41,8340,41,388,406
chr17:52640000-52650000.filter.fa,3768,161,3567,125,258,226
chr17:27480000-27490000.filter.fa,7578,106,6815,94,254,248
chr17:38100000-38110000.filter.fa,3588,154,3018,89,182,222
chr17:41250000-41260000.filter.fa,6109,190,5929,171,296,298
chr17:27510000-27520000.filter.fa,8599,162,8360,121,307,280
chr17:15600000-15610000.filter.fa,1888,117,1718,84,108,161
chr17:39800000-39810000.filter.fa,50,50,50,50,50,4
chr17:43260000-43270000.filter.fa,5136,49,4897,49,250,257
chr17:66760000-66770000.filter.fa,7716,124,7442,121,314,364
chr17:25720000-25730000.filter.fa,8918,106,8853,105,279,305
chr17:92230000-92240000.filter.fa,295,0,223,0,26,26
chr17:18340000-18350000.filter.fa,0,0,0,0,0,0
chr17:55350000-55360000.filter.fa,5920,119,5764,100,250,256
chr17:77290000-77300000.filter.fa,8472,25,8383,15,454,469
chr17:40240000-40250000.filter.fa,5434,89,3606,1,274,273
chr17:62890000-62900000.filter.fa,7268,47,7093,46,279,258
chr17:17280000-17290000.filter.fa,0,0,0,0,0,0
chr17:20100000-20110000.filter.fa,1027,261,392,45,300,268
chr17:57520000-57530000.filter.fa,5631,72,4995,72,180,181
chr17:43400000-43410000.filter.fa,7057,92,6923,87,352,346
chr17:69790000-69800000.filter.fa,1628,7,1353,2,91,91
chr17:15340000-15350000.filter.fa,6213,102,6077,95,245,276
chr17:46420000-46430000.filter.fa,5464,122,4733,72,319,279
chr17:47630000-47640000.filter.fa,6708,98,6416,60,297,248
chr17:55920000-55930000.filter.fa,115,8,105,8,2,10
chr17:45610000-45620000.filter.fa,4424,118,3909,100,307,213
chr17:54160000-54170000.filter.fa,5841,104,5705,100,289,292
chr17:70540000-70550000.filter.fa,4029,42,3795,31,226,225
chr17:14060000-14070000.filter.fa,3923,749,633,30,107,100
chr17:41960000-41970000.filter.fa,5714,38,5262,11,317,318
chr17:63870000-63880000.filter.fa,4705,88,4342,87,312,327
chr17:17120000-17130000.filter.fa,0,0,0,0,0,0
chr17:72120000-72130000.filter.fa,4671,105,4403,47,195,231
chr17:48220000-48230000.filter.fa,3043,135,1371,57,397,393
chr17:63830000-63840000.filter.fa,6527,71,6024,71,424,436
chr17:52860000-52870000.filter.fa,7393,75,7161,74,393,435
chr17:79430000-79440000.filter.fa,4920,141,3164,101,143,105
chr17:37640000-37650000.filter.fa,994,65,957,63,64,50
chr17:44920000-44930000.filter.fa,3943,50,2519,36,137,134
chr17:59850000-59860000.filter.fa,2416,39,1634,16,177,188
chr17:86280000-86290000.filter.fa,7647,124,7388,113,316,323
chr17:77340000-77350000.filter.fa,4529,83,4055,78,417,407
chr17:43250000-43260000.filter.fa,5870,135,5366,130,346,323
chr17:7830000-7840000.filter.fa,7094,166,6797,131,340,313
chr17:18200000-18210000.filter.fa,750,302,22,1,14,14
chr17:79580000-79590000.filter.fa,5754,67,4619,28,185,213
chr17:36060000-36070000.filter.fa,4864,520,3594,233,450,363
chr17:65260000-65270000.filter.fa,3847,56,3414,24,266,245
chr17:40680000-40690000.filter.fa,0,0,0,0,0,0
chr17:30780000-30790000.filter.fa,5367,154,4822,112,268,250
chr17:31080000-31090000.filter.fa,7228,127,6938,126,349,360
chr17:71050000-71060000.filter.fa,4539,226,4227,219,466,330
chr17:46480000-46490000.filter.fa,7218,67,6913,66,322,298
chr17:84290000-84300000.filter.fa,6231,92,5385,76,383,353
chr17:70490000-70500000.filter.fa,7256,62,6257,60,409,404
chr17:59880000-59890000.filter.fa,4092,64,3855,48,208,226
chr17:4020000-4030000.filter.fa,3199,77,2872,55,145,107
chr17:14790000-14800000.filter.fa,3615,118,3109,116,130,164
chr17:55660000-55670000.filter.fa,6318,194,6241,193,313,284
chr17:73860000-73870000.filter.fa,4140,36,3771,29,174,175
chr17:48560000-48570000.filter.fa,4488,66,4209,62,144,137
chr17:10680000-10690000.filter.fa,2165,12,2109,12,113,107
chr17:61710000-61720000.filter.fa,1993,104,547,0,91,91
chr17:59220000-59230000.filter.fa,4820,145,4381,111,283,310
chr17:34790000-34800000.filter.fa,5721,12,7,0,2,2
chr17:62080000-62090000.filter.fa,6232,71,5753,67,345,371
chr17:9020000-9030000.filter.fa,6483,106,6206,105,297,318
chr17:88220000-88230000.filter.fa,3760,53,3037,43,174,211
chr17:62160000-62170000.filter.fa,7215,72,6741,47,405,413
chr17:83480000-83490000.filter.fa,7499,151,7103,127,360,398
chr17:6910000-6920000.filter.fa,2576,142,1977,118,93,162
chr17:19370000-19380000.filter.fa,3058,1960,46,31,35,16
chr17:37970000-37980000.filter.fa,3610,135,2354,56,287,297
chr17:43280000-43290000.filter.fa,2586,74,1871,48,130,161
chr17:55550000-55560000.filter.fa,319,7,178,3,25,25
chr17:51210000-51220000.filter.fa,3793,112,2828,73,195,199
chr17:44790000-44800000.filter.fa,8437,52,8308,49,285,279
chr17:23540000-23550000.filter.fa,6617,88,5942,49,293,313
chr17:25530000-25540000.filter.fa,7851,101,7702,100,316,320
chr17:61760000-61770000.filter.fa,7024,91,6595,72,416,410
chr17:93410000-93420000.filter.fa,3473,114,2749,99,193,244
chr17:72090000-72100000.filter.fa,3498,60,3220,44,138,148
chr17:61200000-61210000.filter.fa,1,0,1,0,0,0
chr17:60000000-60010000.filter.fa,5922,68,5589,34,260,294
chr17:32980000-32990000.filter.fa,1968,34,1641,27,64,84
chr17:83450000-83460000.filter.fa,8103,54,7854,36,392,389
chr17:20330000-20340000.filter.fa,2934,108,1463,25,887,876
chr17:53360000-53370000.filter.fa,2006,1,1989,1,91,90
chr17:10770000-10780000.filter.fa,8780,35,8085,31,371,379
chr17:39790000-39800000.filter.fa,10,4,0,0,0,0
chr17:56700000-56710000.filter.fa,8218,61,7946,58,334,364
chr17:83330000-83340000.filter.fa,5056,131,4815,81,335,317
chr17:80150000-80160000.filter.fa,4954,168,3867,133,383,318
chr17:18720000-18730000.filter.fa,543,222,4,0,3,3
chr17:81480000-81490000.filter.fa,8653,59,8146,34,469,461
chr17:42980000-42990000.filter.fa,4305,81,3807,67,322,306
chr17:83020000-83030000.filter.fa,5337,13,5129,9,177,176
chr17:57950000-57960000.filter.fa,1353,22,1229,21,93,75
chr17:65160000-65170000.filter.fa,2757,10,2717,10,243,241
chr17:92900000-92910000.filter.fa,3430,49,3325,25,156,177
chr17:52070000-52080000.filter.fa,7371,95,7016,92,335,318
chr17:89190000-89200000.filter.fa,5849,21,5266,16,289,281
chr17:82570000-82580000.filter.fa,3758,35,3633,29,186,213
chr17:40420000-40430000.filter.fa,1107,33,708,2,54,56
chr17:71010000-71020000.filter.fa,5477,69,5288,67,232,260
chr17:37370000-37380000.filter.fa,2928,98,2619,91,201,249
chr17:24020000-24030000.filter.fa,3361,69,3166,25,120,122
chr17:56180000-56190000.filter.fa,6541,37,6020,37,250,219
chr17:44320000-44330000.filter.fa,5705,81,5473,72,302,264
chr17:82380000-82390000.filter.fa,6231,118,5859,118,305,360
chr17:81850000-81860000.filter.fa,6436,11,5947,9,332,337
chr17:52560000-52570000.filter.fa,7361,161,7140,150,387,441
chr17:49730000-49740000.filter.fa,5605,99,5269,99,311,280
chr17:32530000-32540000.filter.fa,5327,79,1082,1,82,81
chr17:69070000-69080000.filter.fa,7392,49,7176,49,331,294
chr17:54850000-54860000.filter.fa,2785,43,2606,5,229,224
chr17:65360000-65370000.filter.fa,4327,83,3959,58,158,212
chr17:4820000-4830000.filter.fa,5341,99,4883,63,204,190
chr17:53790000-53800000.filter.fa,3403,125,197,7,105,102
chr17:30310000-30320000.filter.fa,5285,130,4493,68,378,405
chr17:77370000-77380000.filter.fa,5969,138,5277,117,500,446
chr17:62580000-62590000.filter.fa,4925,69,4363,45,199,229
chr17:73500000-73510000.filter.fa,9254,8,8849,0,316,316
chr17:46580000-46590000.filter.fa,3982,39,3583,4,195,193
chr17:65040000-65050000.filter.fa,4416,36,4062,18,189,201
chr17:87580000-87590000.filter.fa,1697,23,791,2,62,64
chr17:7980000-7990000.filter.fa,4192,194,3578,94,187,261
chr17:16970000-16980000.filter.fa,359,147,61,29,23,50
chr17:32720000-32730000.filter.fa,5403,80,4667,76,245,273
chr17:27500000-27510000.filter.fa,8896,112,8695,110,280,278
chr17:41950000-41960000.filter.fa,3602,81,3187,70,244,181
chr17:22020000-22030000.filter.fa,1719,36,120,1,23,24
chr17:7930000-7940000.filter.fa,4046,37,3943,35,180,173
chr17:38350000-38360000.filter.fa,490,50,0,0,0,0
chr17:64700000-64710000.filter.fa,8923,38,8776,31,548,573
chr17:61890000-61900000.filter.fa,7879,100,7646,100,409,406
chr17:25010000-25020000.filter.fa,8305,26,8023,24,278,283
chr17:64220000-64230000.filter.fa,1962,21,1599,0,59,59
chr17:7670000-7680000.filter.fa,5781,108,5233,95,257,255
chr17:67270000-67280000.filter.fa,7179,41,6858,37,534,545
chr17:41430000-41440000.filter.fa,2985,65,2531,22,127,134
chr17:23380000-23390000.filter.fa,8,0,2531,NA,NA,NA
chr17:75920000-75930000.filter.fa,4084,83,3935,79,180,227
chr17:10400000-10410000.filter.fa,8755,83,8462,73,393,355
chr17:7220000-7230000.filter.fa,4406,139,3957,96,181,186
chr17:61930000-61940000.filter.fa,4912,82,4263,43,404,393
chr17:94390000-94400000.filter.fa,4944,86,4672,77,232,204
chr17:9290000-9300000.filter.fa,5793,136,5665,133,258,249
chr17:3210000-3220000.filter.fa,8234,105,7999,73,418,411
chr17:40340000-40350000.filter.fa,3531,74,2902,51,151,151
chr17:20050000-20060000.filter.fa,701,19,6,0,2,2
chr17:79110000-79120000.filter.fa,2904,267,1946,113,143,130
chr17:44900000-44910000.filter.fa,5323,168,5180,153,314,269
chr17:94290000-94300000.filter.fa,2387,1,2045,1,131,132
chr17:37470000-37480000.filter.fa,1199,24,1167,17,82,84
chr17:74570000-74580000.filter.fa,6287,206,5220,123,378,365
chr17:50850000-50860000.filter.fa,7273,66,5569,33,239,268
chr17:17810000-17820000.filter.fa,2175,33,1694,7,128,123
chr17:10330000-10340000.filter.fa,7796,79,7418,77,413,412
chr17:72370000-72380000.filter.fa,7653,114,7576,108,259,264
chr17:94600000-94610000.filter.fa,4836,66,4489,59,279,262
chr17:54830000-54840000.filter.fa,4469,86,3835,59,241,196
chr17:62530000-62540000.filter.fa,3225,38,3061,9,237,236
chr17:45320000-45330000.filter.fa,7849,130,7509,123,320,329
chr17:54390000-54400000.filter.fa,4363,8,4267,8,156,160
chr17:87130000-87140000.filter.fa,8305,8,7182,6,236,234
chr17:61540000-61550000.filter.fa,6126,105,5948,89,428,416
chr17:20200000-20210000.filter.fa,5514,253,3011,161,320,251
chr17:68080000-68090000.filter.fa,5373,145,4919,100,236,182
chr17:80890000-80900000.filter.fa,7246,35,6905,35,299,274
chr17:60300000-60310000.filter.fa,2055,2,2002,2,89,91
chr17:85800000-85810000.filter.fa,7315,63,6817,53,355,312
chr17:45950000-45960000.filter.fa,5952,100,5581,69,236,225
chr17:23040000-23050000.filter.fa,0,0,5581,NA,NA,NA
chr17:18460000-18470000.filter.fa,1854,1237,449,313,342,98
chr17:19510000-19520000.filter.fa,1296,347,52,44,48,6
chr17:45430000-45440000.filter.fa,4213,19,4116,19,172,153
chr17:62170000-62180000.filter.fa,8524,52,8349,52,340,370
chr17:57910000-57920000.filter.fa,1828,1,1723,1,102,101
chr17:27470000-27480000.filter.fa,7779,142,6610,129,237,227
chr17:76340000-76350000.filter.fa,4063,130,3554,73,182,230
chr17:77320000-77330000.filter.fa,7636,28,6937,1,282,282
chr17:75770000-75780000.filter.fa,5937,134,5168,111,236,269
chr17:64000000-64010000.filter.fa,7186,12,6870,12,353,361
chr17:60060000-60070000.filter.fa,6035,93,5777,74,289,339
chr17:56160000-56170000.filter.fa,6517,105,6173,97,336,369
chr17:29870000-29880000.filter.fa,7638,52,7377,46,279,282
chr17:43660000-43670000.filter.fa,7684,37,7427,35,313,308
chr17:6880000-6890000.filter.fa,3632,129,3536,125,202,221
chr17:90590000-90600000.filter.fa,6350,104,5270,88,322,363
chr17:70950000-70960000.filter.fa,4971,151,4168,117,274,285
chr17:37220000-37230000.filter.fa,4795,161,4739,161,242,277
chr17:49590000-49600000.filter.fa,5856,80,5520,79,312,275
chr17:74700000-74710000.filter.fa,6655,109,6464,109,373,326
chr17:53330000-53340000.filter.fa,3513,51,2927,43,133,140
chr17:83860000-83870000.filter.fa,4006,70,3532,69,231,284
chr17:37330000-37340000.filter.fa,5363,184,5001,179,262,324
chr17:37940000-37950000.filter.fa,3086,105,2418,79,365,326
chr17:41630000-41640000.filter.fa,3795,84,3517,60,179,153
chr17:90090000-90100000.filter.fa,7139,122,6752,112,340,381
chr17:70400000-70410000.filter.fa,7681,61,7205,38,319,339
chr17:74580000-74590000.filter.fa,6012,258,5746,223,456,557
chr17:70940000-70950000.filter.fa,3985,63,2589,27,194,179
chr17:13940000-13950000.filter.fa,4158,344,1897,129,196,303
chr17:91530000-91540000.filter.fa,2578,52,2515,50,136,123
chr17:83000000-83010000.filter.fa,4126,76,3729,67,200,172
chr17:62140000-62150000.filter.fa,6670,77,6323,63,310,337
chr17:57180000-57190000.filter.fa,4160,54,3608,28,303,277
chr17:77960000-77970000.filter.fa,6000,85,5736,81,315,324
chr17:43610000-43620000.filter.fa,6115,255,5492,214,436,493
chr17:32470000-32480000.filter.fa,4309,110,3704,68,199,188
chr17:13410000-13420000.filter.fa,0,0,0,0,0,0
chr17:87540000-87550000.filter.fa,3921,129,2828,87,260,235
chr17:24180000-24190000.filter.fa,6744,53,6603,24,188,184
chr17:88210000-88220000.filter.fa,6751,45,6496,42,339,316
chr17:59990000-60000000.filter.fa,6487,58,6155,56,409,450
chr17:20690000-20700000.filter.fa,1279,32,1105,24,54,62
chr17:66690000-66700000.filter.fa,7614,39,6821,34,327,340
chr17:27080000-27090000.filter.fa,7773,19,7494,17,292,296
chr17:24290000-24300000.filter.fa,5155,108,4805,99,245,231
chr17:48230000-48240000.filter.fa,5232,67,4418,67,193,254
chr17:34240000-34250000.filter.fa,5738,128,5412,118,221,247
chr17:93360000-93370000.filter.fa,2528,38,1512,32,164,142
chr17:34560000-34570000.filter.fa,6431,43,5888,34,199,227
chr17:33490000-33500000.filter.fa,4684,69,3890,56,232,196
chr17:32190000-32200000.filter.fa,6432,35,6147,35,196,171
chr17:69550000-69560000.filter.fa,1836,25,1661,16,102,100
chr17:85150000-85160000.filter.fa,6821,94,4996,5,313,314
chr17:24950000-24960000.filter.fa,6099,73,5467,63,284,300
chr17:54700000-54710000.filter.fa,4960,41,4823,41,302,285
chr17:67180000-67190000.filter.fa,6812,64,6110,6,276,274
chr17:28580000-28590000.filter.fa,7294,155,6801,106,331,383
chr17:42810000-42820000.filter.fa,7263,198,7113,188,397,398
chr17:27300000-27310000.filter.fa,8109,76,7787,76,372,389
chr17:8640000-8650000.filter.fa,7437,179,6562,164,309,280
chr17:92360000-92370000.filter.fa,5538,53,3460,42,231,191
chr17:64450000-64460000.filter.fa,3529,35,3059,6,122,128
chr17:88260000-88270000.filter.fa,4519,92,4191,64,244,265
chr17:4950000-4960000.filter.fa,6872,14,6726,9,299,294
chr17:90270000-90280000.filter.fa,5037,59,4916,51,252,267
chr17:75720000-75730000.filter.fa,3740,123,3601,121,208,186
chr17:38210000-38220000.filter.fa,2579,134,1948,58,97,109
chr17:67580000-67590000.filter.fa,6468,34,6396,34,316,285
chr17:71730000-71740000.filter.fa,5879,4,5642,4,233,237
chr17:19420000-19430000.filter.fa,637,26,0,0,0,0
