# Window-based topology counter
# PYTHON VERSION: 3.11.3
# Script call:    18_topo_counter.py -i ../data/mm10-10kb-window-stats-no-pahari.tsv -t ../analysis/02-mus-t-windows/04-iqtree-no-pahari/ -w 10 -o ../data/mm10-10kb-topo-counts-no-pahari.csv --overwrite
# Runtime:        07/28/2023 13:06:10
# ----------------
# Window size:          10000.0
# Window file:          ../data/mm10-10kb-window-stats-no-pahari.tsv
# Tree dir:             ../analysis/02-mus-t-windows/04-iqtree-no-pahari/
# Output file:          ../data/mm10-10kb-topo-counts-no-pahari.csv
# 07.28.2023 | 13:06:10 Reading windows...
# Windows read:         9499
# Chromosome:           17
# Chromosome length:    94987271
# Locus tree directory: ../analysis/02-mus-t-windows/04-iqtree-no-pahari/chr17/10kb/loci
# Concat tree file:     ../analysis/02-mus-t-windows/04-iqtree-no-pahari/chr17/10kb/concat/chr17-concat.treefile.rooted
# ASTRAL tree file:     ../analysis/02-mus-t-windows/04-iqtree-no-pahari/chr17/10kb/astral/chr17-astral.treefile.rooted
# Concordance file:     ../analysis/02-mus-t-windows/04-iqtree-no-pahari/chr17/10kb/astral/chr17-astral.cf.stat
# ----------------
# 07.28.2023 | 13:06:10 Reading concatenated chromosome tree...
# Concat chromosome tree:      "(caroli:0.0187851,((mus-t:0.0035180307,mm10:0.0026459056)100:0.0094298083,(spicilegus:0.0080808213,spretus:0.0103698003)100:0.0030054220):0.0187851);"
# Concat chromosome topology:  "(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>"
# 07.28.2023 | 13:06:10 Reading ASTRAL chromosome tree...
# ASTRAL chromosome tree:      "(caroli,((spicilegus,spretus)1:0.6162433623931324,(mm10,mus-t)1:2.329612197675465):0);"
# ASTRAL chromosome topology:  "(caroli,((spicilegus,spretus)<1>,(mm10,mus-t)<2>)<3>)<4>"
# ASTRAL-concat match:   TRUE
# 07.28.2023 | 13:06:10 Calculating average CFs...
# Average gCF:          77.67999999999999
# Average sCF:          72.88
# 07.28.2023 | 13:06:10 Reading windows and counting topologies...
# Total trees read:   8737
# No tree file:       0
# Filtered windows:   762
# Unique topologies:  15
# ----------------
# 07.28.2023 | 13:10:42 Counting and ranking topologies for this chromosome...
# ----------------
# 07.28.2023 | 13:10:42 Counting and ranking overall topologies...
# ----------------
# 07.28.2023 | 13:10:42 Writing output: ../data/mm10-10kb-topo-counts-no-pahari.csv
window,chr,chr.len,start,end,filter,gcf,scf,topo.num.overall,topo.count.overall,topo.rank.overall,topo.color,topo.num.chrome,topo.count.chrome,topo.rank.chrome,topo,concat.chrome.topo.match,astral.chrome.topo.match,unparsed.tree
chr17:47870000-47880000,"chr17","94987271","47870000","47880000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0150499,((mus-t:0.0008833774,mm10:0.0004315477)100:0.0074956991,(spicilegus:0.0069411649,spretus:0.0068559737)57:0.0009515767):0.0150499);"
chr17:60890000-60900000,"chr17","94987271","60890000","60900000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0232992,((mus-t:0.0000010005,mm10:0.0000010005)100:0.0082774004,(spicilegus:0.0065994860,spretus:0.0070402693)100:0.0025155937):0.0232992);"
chr17:47780000-47790000,"chr17","94987271","47780000","47790000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0148171,((mus-t:0.0000010000,mm10:0.0000010000)100:0.0118812280,(spicilegus:0.0089285496,spretus:0.0097823857)100:0.0096770530):0.0148171);"
chr17:93040000-93050000,"chr17","94987271","93040000","93050000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0198813,((mus-t:0.0479999019,mm10:0.0064687771)100:0.0066989328,(spicilegus:0.0054686409,spretus:0.0128224668)80:0.0023028859):0.0198813);"
chr17:29530000-29540000,"chr17","94987271","29530000","29540000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0123371,((mus-t:0.0011724537,mm10:0.0000029769)100:0.0172030614,(spicilegus:0.0014919651,spretus:0.0206969003)93:0.0089260063):0.0123371);"
chr17:34550000-34560000,"chr17","94987271","34550000","34560000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0174401,((mus-t:0.0022287766,mm10:0.0009964169)97:0.0068357265,(spicilegus:0.0000010005,spretus:0.0000010005)37:0.0173107997):0.0174401);"
chr17:18620000-18630000,"chr17","94987271","18620000","18630000","PASS","77.67999999999999","72.88","3","1740","2","#004949","3","1740","2","(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>;","FALSE","FALSE","(caroli:1.3621e-06,(((mus-t:0.0458779715,mm10:0.0353912902)100:0.0373115952,spicilegus:0.1992885681)80:0.0670720917,spretus:0.0000023072):1.3621e-06);"
chr17:28820000-28830000,"chr17","94987271","28820000","28830000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0135653,((mus-t:0.0032687651,mm10:0.0028496772)100:0.0050462038,(spicilegus:0.0052892520,spretus:0.0048977596)100:0.0032596371):0.0135653);"
chr17:3380000-3390000,"chr17","94987271","3380000","3390000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.015813,((mus-t:0.0006214652,mm10:0.0012876223)100:0.0079178203,(spicilegus:0.0071573894,spretus:0.0128749235)94:0.0035198032):0.015813);"
chr17:64070000-64080000,"chr17","94987271","64070000","64080000","PASS","77.67999999999999","72.88","3","1740","2","#004949","3","1740","2","(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>;","FALSE","FALSE","(caroli:0.0241423,(((mus-t:0.0000010003,mm10:0.0000010003)100:0.0076975258,spicilegus:0.0083931878)99:0.0041798139,spretus:0.0125365598):0.0241423);"
chr17:71250000-71260000,"chr17","94987271","71250000","71260000","PASS","77.67999999999999","72.88","3","1740","2","#004949","3","1740","2","(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>;","FALSE","FALSE","(caroli:0.0197635,(((mus-t:0.0028614909,mm10:0.0051938988)100:0.0041747322,spicilegus:0.0092275237)99:0.0038718430,spretus:0.0134585902):0.0197635);"
chr17:3670000-3680000,"chr17","94987271","3670000","3680000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0151953,((mus-t:0.0004986327,mm10:0.0001896321)100:0.0086508025,(spicilegus:0.0089808570,spretus:0.0056014763)69:0.0007534230):0.0151953);"
chr17:16860000-16870000,"chr17","94987271","16860000","16870000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.019964,((mus-t:0.0055561619,mm10:0.0037877402)99:0.0018876969,(spicilegus:0.0055872471,spretus:0.0056921012)94:0.0015795556):0.019964);"
chr17:1760000-1770000,"chr17","94987271","1760000","1770000","FILTER","77.67999999999999","72.88","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:34530000-34540000,"chr17","94987271","34530000","34540000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.018304,((mus-t:0.0036948958,mm10:0.0028758168)100:0.0598638881,(spicilegus:0.0231664836,spretus:0.0140197149)65:0.0075861807):0.018304);"
chr17:4640000-4650000,"chr17","94987271","4640000","4650000","PASS","77.67999999999999","72.88","3","1740","2","#004949","3","1740","2","(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>;","FALSE","FALSE","(caroli:0.017236,(((mus-t:0.0011018663,mm10:0.0031134580)100:0.0156401112,spicilegus:0.0081028625)88:0.0021327175,spretus:0.0112857621):0.017236);"
chr17:42000000-42010000,"chr17","94987271","42000000","42010000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0174862,((mus-t:0.0012178062,mm10:0.0007312566)100:0.0102362029,(spicilegus:0.0085328357,spretus:0.0152814411)66:0.0016974082):0.0174862);"
chr17:28850000-28860000,"chr17","94987271","28850000","28860000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0175878,((mus-t:0.0057727198,mm10:0.0065991397)99:0.0038577096,(spicilegus:0.0072301699,spretus:0.0049090611)100:0.0052521570):0.0175878);"
chr17:26210000-26220000,"chr17","94987271","26210000","26220000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0156042,((mus-t:0.0052559609,mm10:0.0081396491)100:0.0026842180,(spicilegus:0.0062586866,spretus:0.0076365949)99:0.0017884393):0.0156042);"
chr17:29560000-29570000,"chr17","94987271","29560000","29570000","PASS","77.67999999999999","72.88","1","1054","3","#006ddb","1","1054","3","(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>;","FALSE","FALSE","(caroli:0.0254852,(((mus-t:0.0011925111,mm10:0.0017315728)100:0.0065015685,spretus:0.0079595118)76:0.0021431049,spicilegus:0.0071565983):0.0254852);"
chr17:36060000-36070000,"chr17","94987271","36060000","36070000","PASS","77.67999999999999","72.88","3","1740","2","#004949","3","1740","2","(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>;","FALSE","FALSE","(caroli:0.0210534,(((mus-t:0.0116674401,mm10:0.0029783966)100:0.0304052247,spicilegus:0.0327872959)91:0.0128730296,spretus:0.0632408262):0.0210534);"
chr17:31150000-31160000,"chr17","94987271","31150000","31160000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0171016,((mus-t:0.0125354801,mm10:0.0086204537)50:0.0018950068,(spicilegus:0.0065180981,spretus:0.0121758800)98:0.0036349988):0.0171016);"
chr17:12070000-12080000,"chr17","94987271","12070000","12080000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0203879,((mus-t:0.0119777033,mm10:0.0056139401)79:0.0045091777,(spicilegus:0.0111450323,spretus:0.0040764370)100:0.0272758273):0.0203879);"
chr17:81780000-81790000,"chr17","94987271","81780000","81790000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0165468,((mus-t:0.0000010000,mm10:0.0000010000)100:0.0137774964,(spicilegus:0.0073032438,spretus:0.0075295776)100:0.0051534731):0.0165468);"
chr17:21860000-21870000,"chr17","94987271","21860000","21870000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0140027,((mus-t:0.0042613658,mm10:0.0073307437)76:0.0122943864,(spicilegus:0.0000010000,spretus:0.0287166733)74:0.0153193920):0.0140027);"
chr17:24410000-24420000,"chr17","94987271","24410000","24420000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0158748,((mus-t:0.0047220251,mm10:0.0046276821)100:0.0042814805,(spicilegus:0.0045643173,spretus:0.0051513187)93:0.0025027122):0.0158748);"
chr17:380000-390000,"chr17","94987271","380000","390000","FILTER","77.67999999999999","72.88","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
chr17:62550000-62560000,"chr17","94987271","62550000","62560000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0129035,((mus-t:0.0016201761,mm10:0.0007293540)100:0.0062750955,(spicilegus:0.0064593208,spretus:0.0101343093)100:0.0028398157):0.0129035);"
chr17:83810000-83820000,"chr17","94987271","83810000","83820000","PASS","77.67999999999999","72.88","3","1740","2","#004949","3","1740","2","(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>;","FALSE","FALSE","(caroli:0.018924,(((mus-t:0.0030752443,mm10:0.0013586007)100:0.0103682020,spicilegus:0.0049621840)49:0.0018860071,spretus:0.0094166820):0.018924);"
chr17:75420000-75430000,"chr17","94987271","75420000","75430000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0167734,((mus-t:0.0061497763,mm10:0.0054076597)97:0.0047688377,(spicilegus:0.0057277952,spretus:0.0071189797)100:0.0047977488):0.0167734);"
chr17:46740000-46750000,"chr17","94987271","46740000","46750000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0202761,((mus-t:0.0000010004,mm10:0.0000010004)100:0.0125152717,(spicilegus:0.0065071920,spretus:0.0074247693)95:0.0045238672):0.0202761);"
chr17:47900000-47910000,"chr17","94987271","47900000","47910000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0125346,((mus-t:0.0000010001,mm10:0.0000010001)100:0.0092381136,(spicilegus:0.0052460788,spretus:0.0067366898)100:0.0032072692):0.0125346);"
chr17:7180000-7190000,"chr17","94987271","7180000","7190000","PASS","77.67999999999999","72.88","4","123","4","#999999","4","123","4","(caroli,(mus-t,((mm10,spicilegus)<1>,spretus)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0185385,(mus-t:0.0091994132,((mm10:0.0041443669,spicilegus:0.0045099924)96:0.0026250548,spretus:0.0100791547)63:0.0016946699):0.0185385);"
chr17:80140000-80150000,"chr17","94987271","80140000","80150000","PASS","77.67999999999999","72.88","1","1054","3","#006ddb","1","1054","3","(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>;","FALSE","FALSE","(caroli:0.0141806,(((mus-t:0.0000010000,mm10:0.0000010000)100:0.0101289504,spretus:0.0082889129)49:0.0009827768,spicilegus:0.0029900542):0.0141806);"
chr17:9190000-9200000,"chr17","94987271","9190000","9200000","PASS","77.67999999999999","72.88","5","49","9","#999999","5","49","9","(caroli,((mus-t,spretus)<1>,(mm10,spicilegus)<2>)<3>)<4>;","FALSE","FALSE","(caroli:0.0171231,((mus-t:0.0075704687,spretus:0.0073522615)54:0.0013195855,(mm10:0.0040244792,spicilegus:0.0094258870)100:0.0044754593):0.0171231);"
chr17:87770000-87780000,"chr17","94987271","87770000","87780000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0223037,((mus-t:0.0099622143,mm10:0.0095600305)100:0.0079074571,(spicilegus:0.0093607336,spretus:0.0149021500)100:0.0059828320):0.0223037);"
chr17:76870000-76880000,"chr17","94987271","76870000","76880000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0250149,((mus-t:0.0011608317,mm10:0.0006056615)100:0.0125612198,(spicilegus:0.0065398700,spretus:0.0096151779)86:0.0019161509):0.0250149);"
chr17:41230000-41240000,"chr17","94987271","41230000","41240000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0199286,((mus-t:0.0086872107,mm10:0.0065471879)100:0.0075823642,(spicilegus:0.0042613569,spretus:0.0124490179)100:0.0043034263):0.0199286);"
chr17:37100000-37110000,"chr17","94987271","37100000","37110000","PASS","77.67999999999999","72.88","1","1054","3","#006ddb","1","1054","3","(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>;","FALSE","FALSE","(caroli:0.0028105,(((mus-t:0.0147240883,mm10:0.0381201749)89:0.0080103860,spretus:0.0224336263)100:0.0424450002,spicilegus:0.0138364390):0.0028105);"
chr17:45960000-45970000,"chr17","94987271","45960000","45970000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0165809,((mus-t:0.0035608965,mm10:0.0035231344)100:0.0035752752,(spicilegus:0.0078433192,spretus:0.0145236255)71:0.0015840586):0.0165809);"
chr17:32450000-32460000,"chr17","94987271","32450000","32460000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0177879,((mus-t:0.0023823215,mm10:0.0004863511)100:0.0141995142,(spicilegus:0.0060633419,spretus:0.0072062183)65:0.0021276101):0.0177879);"
chr17:43750000-43760000,"chr17","94987271","43750000","43760000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0193356,((mus-t:0.0016581060,mm10:0.0018053904)100:0.0081415989,(spicilegus:0.0063723402,spretus:0.0066571244)100:0.0058834027):0.0193356);"
chr17:54700000-54710000,"chr17","94987271","54700000","54710000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0160834,((mus-t:0.0000010001,mm10:0.0000010001)100:0.0145360446,(spicilegus:0.0048879530,spretus:0.0077494123)100:0.0055401253):0.0160834);"
chr17:36650000-36660000,"chr17","94987271","36650000","36660000","PASS","77.67999999999999","72.88","1","1054","3","#006ddb","1","1054","3","(caroli,(((mus-t,mm10)<1>,spretus)<2>,spicilegus)<3>)<4>;","FALSE","FALSE","(caroli:0.126071,(((mus-t:0.0073236884,mm10:0.0091409452)63:0.0044649706,spretus:0.0172185802)27:0.0064046050,spicilegus:0.0000026445):0.126071);"
chr17:84090000-84100000,"chr17","94987271","84090000","84100000","PASS","77.67999999999999","72.88","3","1740","2","#004949","3","1740","2","(caroli,(((mus-t,mm10)<1>,spicilegus)<2>,spretus)<3>)<4>;","FALSE","FALSE","(caroli:0.0157325,(((mus-t:0.0000010005,mm10:0.0000010005)100:0.0094512267,spicilegus:0.0137007951)90:0.0029337620,spretus:0.0103454078):0.0157325);"
chr17:93680000-93690000,"chr17","94987271","93680000","93690000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0139694,((mus-t:0.0054711703,mm10:0.0003108515)100:0.0050950467,(spicilegus:0.0047548724,spretus:0.0061831333)98:0.0013293446):0.0139694);"
chr17:17610000-17620000,"chr17","94987271","17610000","17620000","PASS","77.67999999999999","72.88","2","5287","1","#db6d00","2","5287","1","(caroli,((mus-t,mm10)<1>,(spicilegus,spretus)<2>)<3>)<4>;","TRUE","TRUE","(caroli:0.0171558,((mus-t:0.0020847247,mm10:0.0030796065)100:0.0083696136,(spicilegus:0.0023367150,spretus:0.0052974009)100:0.0028711211):0.0171558);"
